almond_translate/299526/name/0	هتل روزدیل هنگ کنگ	.
almond_translate/16765675/name/0	کانگ هانگ هتل مسافرت	.
almond_translate/16765675/location/0	کولوون	.
almond_translate/16765675/location/1	منطقه ی یا سیم مونگ	.
almond_translate/16765675/location/2	اردن / یا ما تی	.
almond_translate/16769346/name/0	پاندورا بعد از دهه هشتاد اردن	.
almond_translate/16769346/location/0	کولوون	.
almond_translate/16769346/location/1	منطقه ی یا سیم مونگ	.
almond_translate/16769346/location/2	اردن / یا ما تی	.
almond_translate/16803830/name/0	اطلس هتل مهمان بسته بندی	.
almond_translate/16803830/location/0	تیم شا تی	.
almond_translate/16803830/location/1	کولوون	.
almond_translate/16803830/location/2	منطقه ی یا سیم مونگ	.
almond_translate/16828613/name/0	هتل سوئیسی	.
almond_translate/16828613/location/0	تیم شا تی	.
almond_translate/16828613/location/1	کولوون	.
almond_translate/16828613/location/2	منطقه ی یا سیم مونگ	.
almond_translate/16868063/name/0	هتل کاکتوس	.
almond_translate/16868063/location/0	منطقه شان شوی پو	.
almond_translate/16868063/location/1	نام چنگ	.
almond_translate/16868063/location/2	کولوون	.
almond_translate/16904335/name/0	هتل کوزی ریزورت توین مان	.
almond_translate/16904335/location/0	سرزمینهای نو	.
almond_translate/16904335/location/1	توین مان	.
almond_translate/16913872/name/0	سنت رگی هانگ کنگ	.
almond_translate/16913872/location/0	وان چی / خلیج کاوزوی	.
almond_translate/16913872/location/1	جزیره هنگ کنگ	.
almond_translate/16913872/location/2	خیابان Hennessy	.
almond_translate/17325705/name/0	هتل ارغوانی	.
almond_translate/17325705/location/0	نقطه ی شمالی	.
almond_translate/17325705/location/1	جزیره هنگ کنگ	.
almond_translate/17325705/location/2	منطقه شرقی	.
almond_translate/17325705/location/3	تپه قلعه	.
almond_translate/17458049/name/0	هتل اننوگو	.
almond_translate/17458049/location/0	سرزمینهای نو	.
almond_translate/17458049/location/1	منطقه شمالی	.
almond_translate/17527823/name/0	Hostel Budget - خیابان Yee Wo ، خلیج کاوز وای	.
almond_translate/17527823/location/0	وان چی / خلیج کاوزوی	.
almond_translate/17527823/location/1	جزیره هنگ کنگ	.
almond_translate/17531932/name/0	هتل چیمپئن	.
almond_translate/17531932/location/0	تیم شا تی	.
almond_translate/17531932/location/1	کولوون	.
almond_translate/17531932/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17558299/name/0	هتل سفر موج بزرگ	.
almond_translate/17558299/location/0	تیم شا تی	.
almond_translate/17558299/location/1	کولوون	.
almond_translate/17558299/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17569237/name/0	سلام-ان	.
almond_translate/17569237/location/0	تیم شا تی	.
almond_translate/17569237/location/1	کولوون	.
almond_translate/17569237/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17580156/name/0	لز ایتال د مر سیم شا تی - هتل کاسه	.
almond_translate/17580156/location/0	تیم شا تی	.
almond_translate/17580156/location/1	کولوون	.
almond_translate/17580156/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17580171/name/0	لولایله د مر منگ کوک - هتل کاپسول	.
almond_translate/17580171/location/0	منگ کوک	.
almond_translate/17580171/location/1	کولوون	.
almond_translate/17580171/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17580247/name/0	سوت های کنار آب	.
almond_translate/17580247/location/0	منطقه شرقی	.
almond_translate/17580247/location/1	جزیره هنگ کنگ	.
almond_translate/17607843/name/0	خانه ی تفریحی با رؤیای دریا	.
almond_translate/17607843/location/0	سرزمینهای نو	.
almond_translate/17607843/location/1	منطقه جزایر	.
almond_translate/17607843/location/2	چانگ Chau	.
almond_translate/17613159/name/0	هتل الوا توسط رائل	.
almond_translate/17613159/location/0	سرزمینهای نو	.
almond_translate/17613159/location/1	شا تین	.
almond_translate/17623341/name/0	هتل آرام HK	.
almond_translate/17623341/location/0	تیم شا تی	.
almond_translate/17623341/location/1	کولوون	.
almond_translate/17623341/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17629100/name/0	خانه خواب AMU	.
almond_translate/17629100/location/0	تیم شا تی	.
almond_translate/17629100/location/1	کولوون	.
almond_translate/17629100/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17664471/name/0	Hostel "" اولو ""	.
almond_translate/17664471/location/0	تیم شا تی	.
almond_translate/17664471/location/1	کولوون	.
almond_translate/17664471/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17664809/name/0	Hostel هنگ کنگ	.
almond_translate/17664809/location/0	تیم شا تی	.
almond_translate/17664809/location/1	کولوون	.
almond_translate/17664809/location/2	منطقه ی یا سیم مونگ	.
almond_translate/17674196/name/0	آسان بودن هتل • منگ کوک	.
almond_translate/17674196/location/0	کولوون	.
almond_translate/17674196/location/1	منطقه ی یا سیم مونگ	.
almond_translate/17674196/location/2	اردن / یا ما تی	.
almond_translate/17740147/name/0	هتل کپسول سوزا	.
almond_translate/17740147/location/0	وان چی / خلیج کاوزوی	.
almond_translate/17740147/location/1	جزیره هنگ کنگ	.
almond_translate/17817576/name/0	خفه	.
almond_translate/17817576/location/0	وان چی / خلیج کاوزوی	.
almond_translate/17817576/location/1	جزیره هنگ کنگ	.
almond_translate/18379781/name/0	هتل خوشبختی	.
almond_translate/18379781/location/0	کولوون	.
almond_translate/18379781/location/1	منطقه ی یا سیم مونگ	.
almond_translate/18379781/location/2	اردن / یا ما تی	.
almond_translate/19139333/name/0	هتل مهمانی منهتن	.
almond_translate/19139333/location/0	تیم شا تی	.
almond_translate/19139333/location/1	کولوون	.
almond_translate/19139333/location/2	منطقه ی یا سیم مونگ	.
almond_translate/19175751/name/0	خانه هومی	.
almond_translate/19175751/location/0	کولوون	.
almond_translate/19175751/location/1	منطقه ی یا سیم مونگ	.
almond_translate/19175751/location/2	اردن / یا ما تی	.
almond_translate/19743943/name/0	اولین مهمانخانه	.
almond_translate/19743943/location/0	تیم شا تی	.
almond_translate/19743943/location/1	کولوون	.
almond_translate/19743943/location/2	منطقه ی یا سیم مونگ	.
almond_translate/19870432/name/0	نپ منگ کوک	.
almond_translate/19870432/location/0	منگ کوک	.
almond_translate/19870432/location/1	کولوون	.
almond_translate/19870432/location/2	منطقه ی یا سیم مونگ	.
